time,street_id,city,sensor_aqi,temp,humidity,wind_speed,current_speed,free_flow_speed,confidence,pm25,no2,so2,co,emission_intensity,lat,lon,TARGET_VAL,industrial_pollution,traffic,aqi_lag1,aqi_lag3,aqi_lag6,aqi_lag12,aqi_lag24,aqi_roll3,aqi_roll6,aqi_roll12,aqi_roll24,aqi_roll6_std,hour,day_of_week,is_weekend,month,industrial_shift,peak_traffic,target_6,target_12,target_18,target_24
2026-04-25 09:00:00,Thazhankuppam_St_08,Chennai,69.58628333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,69.58628333333333,146.76838213530513,30.0,82.31938333333333,70.28908333333332,58.08848333333333,68.49145,83.85610000000001,76.13088333333333,71.95991944444445,64.78435555555556,72.58907986111112,6.5877773807629065,9,5,1,4,0,1,78.31735,63.71528333333333,62.0123,79.33598333333333
2026-04-25 10:00:00,Thazhankuppam_St_08,Chennai,89.09,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,89.09,146.76838213530513,30.0,69.58628333333333,76.48698333333334,63.22375,52.91598333333334,85.39421666666667,80.33188888888888,76.2709611111111,67.79885694444445,72.74307083333333,8.032466319379317,10,5,1,4,0,0,78.09400000000001,60.008633333333336,68.66888333333334,91.4422
2026-04-25 11:00:00,Thazhankuppam_St_08,Chennai,87.10461666666666,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,87.10461666666666,146.76838213530513,30.0,89.09,82.31938333333333,69.85403333333333,45.67893333333333,93.85716666666669,81.92696666666666,79.14605833333333,71.25099722222222,72.46171458333333,8.356992308571758,11,5,1,4,0,0,76.25858333333333,57.26996666666667,64.29043333333334,86.10058333333333
2026-04-25 12:00:00,Thazhankuppam_St_08,Chennai,91.49573333333332,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,91.49573333333332,146.76838213530513,30.0,87.10461666666666,69.58628333333333,70.28908333333332,69.96903333333333,90.86953333333334,89.23011666666666,82.6805,73.04488888888889,72.48780625,8.346393248729877,12,5,1,4,0,0,75.61398333333334,56.412083333333335,64.5007,83.21973333333332
2026-04-25 13:00:00,Thazhankuppam_St_08,Chennai,87.8065,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,87.8065,146.76838213530513,30.0,91.49573333333332,89.09,76.48698333333334,60.19493333333333,87.15253333333332,88.80228333333332,84.56708611111111,75.34585277777778,72.51505486111111,7.935645981066888,13,5,1,4,0,0,68.08746666666667,54.18943333333333,77.85228333333333,84.24768333333333
2026-04-25 14:00:00,Thazhankuppam_St_08,Chennai,82.52841666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,82.52841666666667,146.76838213530513,30.0,87.8065,87.10461666666666,82.31938333333333,58.80538333333334,88.26075,87.27688333333333,84.601925,77.32277222222221,72.27620763888889,7.924255277583158,14,5,1,4,1,0,62.98113333333333,64.67224999999999,82.47088333333333,86.47431666666667
2026-04-25 15:00:00,Thazhankuppam_St_08,Chennai,78.31735,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,78.31735,146.76838213530513,30.0,82.52841666666667,91.49573333333332,69.58628333333333,58.08848333333333,83.97683333333333,82.88408888888888,86.05710277777779,79.0085111111111,72.04039583333333,4.801879686139178,15,5,1,4,1,0,63.71528333333333,62.0123,79.33598333333333,94.5633
2026-04-25 16:00:00,Thazhankuppam_St_08,Chennai,78.09400000000001,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,78.09400000000001,146.76838213530513,30.0,78.31735,87.8065,89.09,63.22375,80.86645,79.6465888888889,84.22443611111112,80.2476986111111,71.92487708333333,5.46535964457974,16,5,1,4,0,0,60.008633333333336,68.66888333333334,91.4422,80.69664999999999
2026-04-25 17:00:00,Thazhankuppam_St_08,Chennai,76.25858333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,76.25858333333333,146.76838213530513,30.0,78.09400000000001,82.52841666666667,87.10461666666666,69.85403333333333,73.27168333333334,77.55664444444444,82.4167638888889,80.78141111111111,72.04933125,6.081185369476448,17,5,1,4,0,1,57.26996666666667,64.29043333333334,86.10058333333333,68.20428333333334
2026-04-25 18:00:00,Thazhankuppam_St_08,Chennai,75.61398333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,75.61398333333334,146.76838213530513,30.0,76.25858333333333,78.31735,91.49573333333332,70.28908333333332,72.71893333333334,76.65552222222222,79.76980555555555,81.22515277777778,72.16995833333333,4.619867619167166,18,5,1,4,0,1,56.412083333333335,64.5007,83.21973333333332,61.58883333333334
2026-04-25 19:00:00,Thazhankuppam_St_08,Chennai,68.08746666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,68.08746666666667,146.76838213530513,30.0,75.61398333333334,78.09400000000001,87.8065,76.48698333333334,77.8775,73.32001111111111,76.4833,80.52519305555556,71.76204027777777,4.770697135942404,19,5,1,4,0,1,54.18943333333333,77.85228333333333,84.24768333333333,71.75186666666667
2026-04-25 20:00:00,Thazhankuppam_St_08,Chennai,62.98113333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,62.98113333333333,146.76838213530513,30.0,68.08746666666667,76.25858333333333,82.52841666666667,82.31938333333333,61.988600000000005,68.89419444444445,73.22541944444446,78.91367222222222,71.80339583333334,6.259075182639676,20,5,1,4,0,0,64.67224999999999,82.47088333333333,86.47431666666667,62.90143333333334
2026-04-25 21:00:00,Thazhankuppam_St_08,Chennai,63.71528333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,63.71528333333333,146.76838213530513,30.0,62.98113333333333,75.61398333333334,78.31735,69.58628333333333,68.49145,64.92796111111112,70.79174166666667,78.42442222222222,71.60438888888889,6.706091523721465,21,5,1,4,0,0,62.0123,79.33598333333333,94.5633,65.20365000000001
2026-04-25 22:00:00,Thazhankuppam_St_08,Chennai,60.008633333333336,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,60.008633333333336,146.76838213530513,30.0,63.71528333333333,68.08746666666667,78.09400000000001,89.09,52.91598333333334,62.23501666666666,67.77751388888889,76.000975,71.89991597222222,6.830773771782381,22,5,1,4,1,0,68.66888333333334,91.4422,80.69664999999999,59.114716666666666
2026-04-25 23:00:00,Thazhankuppam_St_08,Chennai,57.26996666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,57.26996666666667,146.76838213530513,30.0,60.008633333333336,62.98113333333333,76.25858333333333,87.10461666666666,45.67893333333333,60.33129444444444,64.61274444444444,73.51475416666666,72.38287569444445,6.506654555040688,23,5,1,4,1,0,64.29043333333334,86.10058333333333,68.20428333333334,59.7056
2026-04-26 00:00:00,Thazhankuppam_St_08,Chennai,56.412083333333335,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,56.412083333333335,146.76838213530513,30.0,57.26996666666667,63.71528333333333,75.61398333333334,91.49573333333332,69.96903333333333,57.896894444444435,61.412427777777786,70.59111666666666,71.81800277777778,4.392133706079167,0,6,1,4,0,0,64.5007,83.21973333333332,61.58883333333334,50.249233333333336
2026-04-26 01:00:00,Thazhankuppam_St_08,Chennai,54.18943333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,54.18943333333333,146.76838213530513,30.0,56.412083333333335,60.008633333333336,68.08746666666667,87.8065,60.19493333333333,55.957161111111105,59.09608888888889,67.78969444444444,71.56777361111111,3.791494215941991,1,6,1,4,0,0,77.85228333333333,84.24768333333333,71.75186666666667,50.67028333333334
2026-04-26 02:00:00,Thazhankuppam_St_08,Chennai,64.67224999999999,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,64.67224999999999,146.76838213530513,30.0,54.18943333333333,57.26996666666667,62.98113333333333,82.52841666666667,58.80538333333334,58.42458888888888,59.377941666666665,66.30168055555556,71.81222638888889,4.180920913371131,2,6,1,4,0,0,82.47088333333333,86.47431666666667,62.90143333333334,63.49573333333333
2026-04-26 03:00:00,Thazhankuppam_St_08,Chennai,62.0123,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,62.0123,146.76838213530513,30.0,64.67224999999999,56.412083333333335,63.71528333333333,78.31735,58.08848333333333,60.291327777777774,59.09411111111112,64.94292638888889,71.97571875,3.8741308911475594,3,6,1,4,0,0,79.33598333333333,94.5633,65.20365000000001,61.15503333333333
2026-04-26 04:00:00,Thazhankuppam_St_08,Chennai,68.66888333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,68.66888333333334,146.76838213530513,30.0,62.0123,54.18943333333333,60.008633333333336,78.09400000000001,63.22375,65.11781111111111,60.537486111111114,64.15750000000001,72.20259930555555,5.538670863618234,4,6,1,4,0,0,91.4422,80.69664999999999,59.114716666666666,58.13256666666667
2026-04-26 05:00:00,Thazhankuppam_St_08,Chennai,64.29043333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,64.29043333333334,146.76838213530513,30.0,68.66888333333334,64.67224999999999,57.26996666666667,76.25858333333333,69.85403333333333,64.99053888888888,61.70756388888889,63.160154166666665,71.97078263888889,5.451198256789665,5,6,1,4,0,0,86.10058333333333,68.20428333333334,59.7056,75.34456666666667
2026-04-26 06:00:00,Thazhankuppam_St_08,Chennai,64.5007,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,64.5007,146.76838213530513,30.0,64.29043333333334,62.0123,56.412083333333335,75.61398333333334,70.28908333333332,65.82000555555555,63.05566666666667,62.23404722222222,71.7296,4.846297980899339,6,6,1,4,1,0,83.21973333333332,61.58883333333334,50.249233333333336,71.50286666666666
2026-04-26 07:00:00,Thazhankuppam_St_08,Chennai,77.85228333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,77.85228333333333,146.76838213530513,30.0,64.5007,68.66888333333334,54.18943333333333,68.08746666666667,76.48698333333334,68.88113888888888,66.999475,63.047781944444445,71.7864875,5.734824266480904,7,6,1,4,1,1,84.24768333333333,71.75186666666667,50.67028333333334,72.67093333333332
2026-04-26 08:00:00,Thazhankuppam_St_08,Chennai,82.47088333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,82.47088333333333,146.76838213530513,30.0,77.85228333333333,64.29043333333334,64.67224999999999,62.98113333333333,82.31938333333333,74.94128888888888,69.96591388888889,64.67192777777778,71.7928,8.313735482490713,8,6,1,4,1,1,86.47431666666667,62.90143333333334,63.49573333333333,77.9358
2026-04-26 09:00:00,Thazhankuppam_St_08,Chennai,79.33598333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,79.33598333333333,146.76838213530513,30.0,82.47088333333333,64.5007,62.0123,63.71528333333333,69.58628333333333,79.88638333333333,72.85319444444444,65.97365277777777,72.1990375,8.001385902771757,9,6,1,4,0,1,94.5633,65.20365000000001,61.15503333333333,70.98325
2026-04-26 10:00:00,Thazhankuppam_St_08,Chennai,91.4422,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,91.4422,146.76838213530513,30.0,79.33598333333333,77.85228333333333,68.66888333333334,60.008633333333336,89.09,84.41635555555554,76.64874722222221,68.59311666666666,72.29704583333334,10.599209636212484,10,6,1,4,0,0,80.69664999999999,59.114716666666666,58.13256666666667,77.22785
2026-04-26 11:00:00,Thazhankuppam_St_08,Chennai,86.10058333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,86.10058333333333,146.76838213530513,30.0,91.4422,82.47088333333333,64.29043333333334,57.26996666666667,87.10461666666666,85.62625555555555,80.28377222222223,70.99566805555556,72.25521111111111,9.154726295779085,11,6,1,4,0,0,68.20428333333334,59.7056,75.34456666666667,100.62375
2026-04-26 12:00:00,Thazhankuppam_St_08,Chennai,83.21973333333332,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,83.21973333333332,146.76838213530513,30.0,86.10058333333333,79.33598333333333,64.5007,56.412083333333335,91.49573333333332,86.92083888888887,83.4036111111111,73.22963888888889,71.91037777777778,4.90222803368991,12,6,1,4,0,0,61.58883333333334,50.249233333333336,71.50286666666666,85.30958333333334
2026-04-26 13:00:00,Thazhankuppam_St_08,Chennai,84.24768333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,84.24768333333333,146.76838213530513,30.0,83.21973333333332,91.4422,77.85228333333333,54.18943333333333,87.8065,84.52266666666667,84.4695111111111,75.73449305555556,71.76209375,4.080136258300091,13,6,1,4,0,0,71.75186666666667,50.67028333333334,72.67093333333332,90.15283333333332
2026-04-26 14:00:00,Thazhankuppam_St_08,Chennai,86.47431666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,86.47431666666667,146.76838213530513,30.0,84.24768333333333,86.10058333333333,82.47088333333333,64.67224999999999,82.52841666666667,84.64724444444444,85.13674999999999,77.55133194444444,71.92650625,4.0147489421851095,14,6,1,4,1,0,62.90143333333334,63.49573333333333,77.9358,84.36646666666667
2026-04-26 15:00:00,Thazhankuppam_St_08,Chennai,94.5633,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,94.5633,146.76838213530513,30.0,86.47431666666667,83.21973333333332,79.33598333333333,62.0123,78.31735,88.42843333333333,87.67463611111111,80.26391527777777,72.60342083333335,4.408101651446918,15,6,1,4,1,0,65.20365000000001,61.15503333333333,70.98325,80.94103333333334
2026-04-26 16:00:00,Thazhankuppam_St_08,Chennai,80.69664999999999,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,80.69664999999999,146.76838213530513,30.0,94.5633,84.24768333333333,91.4422,68.66888333333334,78.09400000000001,87.24475555555556,85.88371111111111,81.26622916666666,72.71186458333334,4.7415204148816334,16,6,1,4,0,0,59.114716666666666,58.13256666666667,77.22785,78.83875
2026-04-26 17:00:00,Thazhankuppam_St_08,Chennai,68.20428333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,68.20428333333334,146.76838213530513,30.0,80.69664999999999,86.47431666666667,86.10058333333333,64.29043333333334,76.25858333333333,81.15474444444443,82.90099444444444,81.59238333333333,72.37626875000001,8.620274008764692,17,6,1,4,0,1,59.7056,75.34456666666667,100.62375,82.52276666666667
2026-04-26 18:00:00,Thazhankuppam_St_08,Chennai,61.58883333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,61.58883333333334,146.76838213530513,30.0,68.20428333333334,94.5633,83.21973333333332,64.5007,75.61398333333334,70.16325555555555,79.29584444444446,81.34972777777777,71.7918875,12.228406253822198,18,6,1,4,0,1,50.249233333333336,71.50286666666666,85.30958333333334,78.64139999999999
2026-04-26 19:00:00,Thazhankuppam_St_08,Chennai,71.75186666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,71.75186666666667,146.76838213530513,30.0,61.58883333333334,80.69664999999999,84.24768333333333,77.85228333333333,68.08746666666667,67.18166111111111,77.21320833333333,80.84135972222222,71.94457083333334,12.280360343612553,19,6,1,4,0,1,50.67028333333334,72.67093333333332,90.15283333333332,80.39218333333334
2026-04-26 20:00:00,Thazhankuppam_St_08,Chennai,62.90143333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,62.90143333333334,146.76838213530513,30.0,71.75186666666667,68.20428333333334,86.47431666666667,82.47088333333333,62.98113333333333,65.41404444444444,73.28439444444444,79.21057222222221,71.94125,12.493850931499013,20,6,1,4,0,0,63.49573333333333,77.9358,84.36646666666667,57.1171
2026-04-26 21:00:00,Thazhankuppam_St_08,Chennai,65.20365000000001,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,65.20365000000001,146.76838213530513,30.0,62.90143333333334,61.58883333333334,94.5633,79.33598333333333,63.71528333333333,66.61898333333333,68.39111944444444,78.03287777777778,72.00326527777779,7.0614916734782724,21,6,1,4,0,0,61.15503333333333,70.98325,80.94103333333334,61.94673333333333
2026-04-26 22:00:00,Thazhankuppam_St_08,Chennai,59.114716666666666,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,59.114716666666666,146.76838213530513,30.0,65.20365000000001,71.75186666666667,80.69664999999999,91.4422,60.008633333333336,62.40659999999999,64.79413055555557,75.33892083333333,71.96601875,4.61126696503531,22,6,1,4,1,0,58.13256666666667,77.22785,78.83875,53.84595
2026-04-26 23:00:00,Thazhankuppam_St_08,Chennai,59.7056,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,59.7056,146.76838213530513,30.0,59.114716666666666,62.90143333333334,68.20428333333334,86.10058333333333,57.26996666666667,61.34132222222221,63.377683333333344,73.1393388888889,72.06750347222221,4.659291361593992,23,6,1,4,1,0,75.34456666666667,100.62375,82.52276666666667,61.43683333333333
2026-04-27 00:00:00,Thazhankuppam_St_08,Chennai,50.249233333333336,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,50.249233333333336,146.76838213530513,30.0,59.7056,65.20365000000001,61.58883333333334,83.21973333333332,56.412083333333335,56.35651666666666,61.487750000000005,70.39179722222222,71.81071805555555,7.159191393089825,0,0,0,4,0,0,71.50286666666666,85.30958333333334,78.64139999999999,57.49088333333333
2026-04-27 01:00:00,Thazhankuppam_St_08,Chennai,50.67028333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,50.67028333333334,146.76838213530513,30.0,50.249233333333336,59.114716666666666,71.75186666666667,84.24768333333333,54.18943333333333,53.54170555555555,57.97415277777778,67.59368055555557,71.66408680555556,6.226771370652919,1,0,0,4,0,0,72.67093333333332,90.15283333333332,80.39218333333334,58.67688333333333
2026-04-27 02:00:00,Thazhankuppam_St_08,Chennai,63.49573333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,63.49573333333333,146.76838213530513,30.0,50.67028333333334,59.7056,62.90143333333334,86.47431666666667,64.67224999999999,54.80508333333332,58.07320277777777,65.67879861111112,71.61506527777777,6.324781438994511,2,0,0,4,0,0,77.9358,84.36646666666667,57.1171,61.696333333333335
2026-04-27 03:00:00,Thazhankuppam_St_08,Chennai,61.15503333333333,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,61.15503333333333,146.76838213530513,30.0,63.49573333333333,50.249233333333336,65.20365000000001,94.5633,62.0123,58.44034999999999,57.39843333333332,62.89477638888889,71.57934583333333,5.584564807047579,3,0,0,4,0,0,70.98325,80.94103333333334,61.94673333333333,59.82408333333333
2026-04-27 04:00:00,Thazhankuppam_St_08,Chennai,58.13256666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,58.13256666666667,146.76838213530513,30.0,61.15503333333333,50.67028333333334,59.114716666666666,80.69664999999999,68.66888333333334,60.92777777777777,57.23474166666666,61.01443611111112,71.14033263888889,5.538400020240298,4,0,0,4,0,0,77.22785,78.83875,53.84595,63.07508333333334
2026-04-27 05:00:00,Thazhankuppam_St_08,Chennai,75.34456666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,75.34456666666667,146.76838213530513,30.0,58.13256666666667,63.49573333333333,59.7056,68.20428333333334,64.29043333333334,64.87738888888887,59.84123611111111,61.609459722222226,71.60092152777777,9.32166417346913,5,0,0,4,0,0,100.62375,82.52276666666667,61.43683333333333,63.8862
2026-04-27 06:00:00,Thazhankuppam_St_08,Chennai,71.50286666666666,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,71.50286666666666,146.76838213530513,30.0,75.34456666666667,61.15503333333333,50.249233333333336,61.58883333333334,64.5007,68.32666666666665,63.38350833333333,62.435629166666665,71.89267847222222,8.97962214975768,6,0,0,4,1,0,85.30958333333334,78.64139999999999,57.49088333333333,65.88056666666667
2026-04-27 07:00:00,Thazhankuppam_St_08,Chennai,72.67093333333332,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,72.67093333333332,146.76838213530513,30.0,71.50286666666666,58.13256666666667,50.67028333333334,71.75186666666667,77.85228333333333,73.17278888888887,67.05028333333333,62.51221805555556,71.6767888888889,7.030317341177993,7,0,0,4,1,1,90.15283333333332,80.39218333333334,58.67688333333333,80.3378
2026-04-27 08:00:00,Thazhankuppam_St_08,Chennai,77.9358,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,77.9358,146.76838213530513,30.0,72.67093333333332,75.34456666666667,63.49573333333333,62.90143333333334,82.47088333333333,74.03653333333331,69.45696111111111,63.765081944444454,71.48782708333333,7.977892822416447,8,0,0,4,1,1,84.36646666666667,57.1171,61.696333333333335,71.5177
2026-04-27 09:00:00,Thazhankuppam_St_08,Chennai,70.98325,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,70.98325,146.76838213530513,30.0,77.9358,71.50286666666666,61.15503333333333,65.20365000000001,79.33598333333333,73.86332777777777,71.09499722222222,64.24671527777778,71.13979652777778,6.863562465176537,9,0,0,4,0,1,80.94103333333334,61.94673333333333,59.82408333333333,82.4592
2026-04-27 10:00:00,Thazhankuppam_St_08,Chennai,77.22785,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,77.22785,146.76838213530513,30.0,70.98325,72.67093333333332,58.13256666666667,59.114716666666666,91.4422,75.3823,74.27754444444444,65.75614305555555,70.54753194444444,2.9785259751477278,10,0,0,4,0,0,78.83875,53.84595,63.07508333333334,92.25513333333332
2026-04-27 11:00:00,Thazhankuppam_St_08,Chennai,100.62375,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,100.62375,146.76838213530513,30.0,77.22785,77.9358,75.34456666666667,59.7056,86.10058333333333,82.94494999999999,78.49074166666666,69.16598888888889,71.15266388888888,11.232416575928523,11,0,0,4,0,0,82.52276666666667,61.43683333333333,63.8862,93.94693333333332
2026-04-27 12:00:00,Thazhankuppam_St_08,Chennai,85.30958333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,85.30958333333334,146.76838213530513,30.0,100.62375,70.98325,71.50286666666666,50.249233333333336,83.21973333333332,87.72039444444442,80.79186111111112,72.08768472222222,71.23974097222222,10.924570574167298,12,0,0,4,0,0,78.64139999999999,57.49088333333333,65.88056666666667,91.12818333333334
2026-04-27 13:00:00,Thazhankuppam_St_08,Chennai,90.15283333333332,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,90.15283333333332,146.76838213530513,30.0,85.30958333333334,77.22785,72.67093333333332,50.67028333333334,84.24768333333333,92.0287222222222,83.70551111111111,75.37789722222222,71.48578888888889,10.653388251520173,13,0,0,4,0,0,80.39218333333334,58.67688333333333,80.3378,91.86883333333334
2026-04-27 14:00:00,Thazhankuppam_St_08,Chennai,84.36646666666667,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,84.36646666666667,146.76838213530513,30.0,90.15283333333332,100.62375,77.9358,63.49573333333333,86.47431666666667,86.60962777777776,84.77728888888889,77.117125,71.39796180555555,10.273543268991965,14,0,0,4,1,0,57.1171,61.696333333333335,71.5177,84.90544999999999
2026-04-27 15:00:00,Thazhankuppam_St_08,Chennai,80.94103333333334,37.28,54.0,9.48,30.0,30.0,1.0,54.7106454263474,36.72872659692536,21.835680613359497,10.83503943738432,146.76838213530513,13.228136,80.329002,80.94103333333334,146.76838213530513,30.0,84.36646666666667,85.30958333333334,70.98325,61.15503333333333,94.5633,85.15344444444443,86.43691944444446,78.76595833333333,70.8303673611111,8.193211370799595,15,0,0,4,1,0,61.94673333333333,59.82408333333333,82.4592,80.44463333333333
