time,street_id,city,aqi,pm25,pm10,no2,so2,temp,humidity,wind
2026-05-02 11:00:00,Thazhankuppam_St_07,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_08,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_09,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_10,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_11,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_12,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_13,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_14,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_15,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_16,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_17,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_18,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_19,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_20,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_21,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_22,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_23,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_24,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_25,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_26,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_27,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_28,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_29,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_30,Chennai,135,57,51,3.8,6.3,36.5,55.208749999999995,1.0725
2026-05-02 11:00:00,Thazhankuppam_St_01,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_02,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_03,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_04,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_05,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_06,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_07,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_08,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_09,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_10,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_11,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_12,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_13,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_14,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_15,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_16,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_17,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_18,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_19,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_20,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_21,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_22,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_23,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_24,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_25,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_26,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_27,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_28,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_29,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
2026-05-02 11:00:00,Thazhankuppam_St_30,Chennai,120,57,51,3.9,6.4,37,56.991,0.72
