time,street_id,city,temp,humidity,wind_speed
2026-05-13 15:00:00,Thazhankuppam_St_14,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_15,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_16,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_17,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_18,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_19,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_20,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_21,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_22,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_23,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_24,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_25,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_26,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_27,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_28,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_29,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_30,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_01,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_02,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_03,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_04,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_05,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_06,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_07,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_08,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_09,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_10,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_11,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_12,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_13,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_14,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_15,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_16,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_17,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_18,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_19,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_20,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_21,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_22,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_23,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_24,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_25,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_26,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_27,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_28,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_29,Chennai,33.95,64,5.8
2026-05-13 15:00:00,Thazhankuppam_St_30,Chennai,33.95,64,5.8
