time,street_id,city,current_speed,free_flow_speed,confidence
2026-05-13 15:00:00,Thazhankuppam_St_14,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_15,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_16,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_17,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_18,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_19,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_20,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_21,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_22,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_23,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_24,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_25,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_26,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_27,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_28,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_29,Chennai,31,31,1
2026-05-13 15:00:00,Thazhankuppam_St_30,Chennai,37,37,1
